timestamp,magn_x,magn_y,magn_z
26042,-34.521595,-224.35464,-56.826504
26042,-34.521595,-224.35464,-56.826504
26063,-34.521595,-224.35464,-56.826504
26063,-34.521595,-224.35464,-56.826504
26085,-5.4941173,-227.41783,-54.83561
26106,4.9369164,-232.49579,-26.025686
26106,4.9369164,-232.49579,-26.025686
26127,4.9369164,-232.49579,-26.025686
26127,4.9369164,-232.49579,-26.025686
26149,4.9369164,-232.49579,-26.025686
26149,4.9369164,-232.49579,-26.025686
26170,10.537028,-233.38197,-13.335069
26170,10.537028,-233.38197,-13.335069
26191,10.537028,-233.38197,-13.335069
26191,10.537028,-233.38197,-13.335069
26213,12.752848,-233.53165,7.5056
26213,12.752848,-233.53165,7.5056
26234,12.752848,-233.53165,7.5056
26255,11.045106,-233.19952,15.874148
26255,11.045106,-233.19952,15.874148
26277,11.045106,-233.19952,15.874148
26277,11.045106,-233.19952,15.874148
26298,-5.969571,-231.81468,31.341974
26298,-5.969571,-231.81468,31.341974
26319,-5.969571,-231.81468,31.341974
26319,-5.969571,-231.81468,31.341974
26341,-15.820233,-228.94992,45.690845
26341,-15.820233,-228.94992,45.690845
26362,-15.820233,-228.94992,45.690845
26383,-15.820233,-228.94992,45.690845
26384,-15.820233,-228.94992,45.690845
26404,-26.830376,-227.11362,49.55338
26405,-26.830376,-227.11362,49.55338
26426,-26.830376,-227.11362,49.55338
26426,-26.830376,-227.11362,49.55338
26447,-11.663299,-225.02315,63.123314
26447,-11.663299,-225.02315,63.123314
26468,-11.663299,-225.02315,63.123314
26469,-11.663299,-225.02315,63.123314
26490,20.897734,-222.78453,68.45681
26511,20.897734,-222.78453,68.45681
26511,20.897734,-222.78453,68.45681
26533,56.349503,-216.67522,68.06309
26533,56.349503,-216.67522,68.06309
26554,56.349503,-216.67522,68.06309
26554,56.349503,-216.67522,68.06309
26575,88.16702,-207.92723,61.227814
26575,88.16702,-207.92723,61.227814
26597,88.16702,-207.92723,61.227814
26597,88.16702,-207.92723,61.227814
26618,107.83017,-203.7228,40.319675
26639,107.83017,-203.7228,40.319675
26639,107.83017,-203.7228,40.319675
26660,119.38474,-200.7949,13.590046
26661,119.38474,-200.7949,13.590046
26682,119.38474,-200.7949,13.590046
26682,119.38474,-200.7949,13.590046
26703,119.38474,-200.7949,13.590046
26703,119.38474,-200.7949,13.590046
26725,119.38474,-200.7949,13.590046
26725,119.38474,-200.7949,13.590046
26746,102.912926,-200.37082,-63.37557
26768,102.912926,-200.37082,-63.37557
26768,102.912926,-200.37082,-63.37557
26789,68.66921,-202.99724,-93.98223
26789,68.66921,-202.99724,-93.98223
26810,68.66921,-202.99724,-93.98223
26810,68.66921,-202.99724,-93.98223
26831,68.66921,-202.99724,-93.98223
26831,68.66921,-202.99724,-93.98223
26853,37.83433,-195.7625,-122.48104
